,user_id,bot_proba,verified
3243,707755020,8.87,False
3244,35860455,16.77,False
3245,404523228,30.51,False
3246,599532695,14.74,False
3247,36483356,7.29,False
3248,886006314593386498,35.61,False
3249,816464193847259136,25.34,False
3250,383461126,24.4,False
3251,74205231,56.78,False
3252,1303014520181456896,23.86,False
3253,1103506545286045701,19.52,False
3254,2180886151,14.52,False
3255,893967695305166849,61.42,False
3256,725161492807446529,8.15,False
3257,787325474271797248,95.53,False
3258,1490802564,5.35,False
3259,164946133,1.4,False
3260,3495393615,16.72,False
3261,824024739198795776,4.13,False
3262,3147446663,64.93,False
3263,85325801,51.61,False
3264,95451460,21.41,False
3265,147282312,4.51,False
3266,16999495,1.51,False
3267,747039316669456385,32.85,False
3268,131553174,25.34,False
3269,2926842616,70.51,False
3270,491786738,7.88,False
3271,4439011757,20.94,False
3272,1978143390,49.99,False
3273,860562386180296706,17.02,False
3274,914170504763895808,6.44,False
3275,60006082,64.15,False
3276,993641287,5.35,False
3277,2383432331,5.11,False
3278,17970656,6.86,False
3279,16137936,40.18,False
3280,1270063817557446656,7.94,False
3281,22862228,39.84,False
3282,1418257166,5.39,False
3283,24915030,7.69,False
3284,28036923,1.19,False
3285,452642772,1.59,False
3286,21020275,8.12,False
3287,1316890905119395840,89.19,False
3288,764852518862069760,33.68,False
3289,1224843706408284160,69.39,False
3290,810196768352825344,10.24,False
3291,1271249595763322880,13.04,False
3292,28362942,5.03,False
3293,1137288293161275392,36.25,False
3294,231140592,17.48,False
3295,1027803462875185155,9.96,False
3296,1308514809361641474,9.28,False
3297,580076673,7.71,False
3298,635004482,37.74,False
3299,234815249,3.05,False
3300,453623208,3.16,False
3301,399812606,7.26,False
3302,828730627604246529,17.86,False
3303,801504132,2.07,False
3304,917442666929049600,5.32,False
3305,1129391442,57.41,False
3306,1060522635841409024,93.27,False
3307,1214825502281781248,20.74,False
3308,49049005,8.55,False
3309,277869229,30.12,False
3310,1684562449,15.77,False
3311,808920914452692996,8.74,False
3312,180578738,9.75,False
3313,2381201359,50.5,False
3314,3379548743,10.49,False
3315,751767042823454720,32.24,False
3316,51508891,32.82,False
3317,1320668379405901824,70.89,False
3318,2828633795,50.62,False
3319,825106382567399424,80.82,False
3320,1277397074,52.88,False
3321,85648405,5.71,False
3322,951051367648342017,32.8,False
3323,717171313224232961,24.55,False
3324,1311400754876477446,64.4,False
3325,1267303539413483520,13.28,False
3326,2667681682,28.06,False
3327,1086246413674205184,20.13,False
3328,2973520090,20.01,False
3329,1310353335271272454,8.04,False
3330,1342312832,10.75,False
3331,1268999688927105025,11.23,False
3332,885775188,84.48,False
3333,968517066255892485,53.24,False
3334,513792192,12.56,False
3335,742064950345138176,3.9,False
3336,1359077424,38.01,False
3337,172151656,11.03,False
3338,105916670,33.05,False
3339,4908455887,89.63,False
3340,555378063,0.43,True
3341,2302000297,16.4,False
3342,979552649610694656,8.77,False
3343,436103546,6.06,False
3344,17448977,5.3,False
3345,330715293,2.51,False
3346,4145318061,10.68,False
3347,291943350,34.4,False
3348,35764841,31.37,False
3349,1176220765659619328,10.77,False
3350,1301630936,21.73,False
3351,1225974500409389056,85.49,False
3352,4145053993,9.16,False
3353,30806906,26.23,False
3354,1498382436,10.76,False
3355,959036632601997312,29.52,False
3356,1110299917,9.55,False
3357,1321416492064198656,83.94,False
3358,1057843241297559552,2.35,False
3359,937360179925884928,42.63,False
3360,881749316611612673,87.82,False
3361,48889022,50.36,False
3362,21660299,14.82,False
3363,2583212509,20.23,False
3364,1950476353,33.07,False
3365,962577227044057088,4.62,False
3366,26755480,3.7,True
3367,828828441914978304,16.25,False
3368,1238183718688153602,6.39,False
3369,1269438104177274881,1.68,False
3370,1319419016721514496,11.09,False
3371,1286785567020261377,6.4,False
3372,195629231,2.15,False
3373,36065110,14.07,False
3374,79573147,3.01,False
3375,356787756,59.42,False
3376,1277208457423327238,16.11,False
3377,19168039,7.08,False
3378,1184304623638724608,3.43,False
3379,921130568372367360,5.1,False
3380,444910937,8.81,False
3381,1074479448496447489,7.17,False
3382,919322448272723969,4.44,False
3383,2979709846,34.75,False
3384,2536320115,16.24,False
3385,1265854364872138753,0.8,False
3386,714828156188930050,41.54,False
3387,1011169010,18.23,False
3388,21120959,11.0,False
3389,101945207,30.94,False
3390,636213,11.11,False
3391,43061708,84.01,False
3392,952409250,67.27,False
3393,1274770395871080453,2.91,False
3394,4859055741,3.31,False
3395,1188442910024523778,44.92,False
3396,1059428083,15.7,False
3397,288679166,52.46,False
3398,713370069422772228,34.87,False
3399,22548082,13.49,False
3400,1278877220589592577,1.09,False
3401,1264046059464142852,78.1,False
3402,1246544659440074752,5.04,False
3403,796267068026978304,63.57,False
3404,1008164845752147969,17.83,False
3405,1159829816381726726,44.01,False
3406,1272765199100116992,64.43,False
3407,895001616801083393,23.45,False
3408,613741718,6.74,False
3409,3552188003,61.15,False
3410,421564417,24.19,False
3411,172192086,28.63,False
3412,781862484357427204,15.84,False
3413,1172902312018202625,9.59,False
3414,1297315798839566337,12.96,False
3415,1323173112171634688,28.12,False
3416,1298092376443908097,82.82,False
3417,1538841,2.93,False
3418,957986582807613440,24.61,False
3419,130577178,12.17,False
3420,1163818213148364800,5.07,False
3421,909847163395543041,5.12,False
3422,1134667682777882624,3.5,False
3423,898838462,1.57,False
3424,737287920193675264,19.62,False
3425,1904490031,0.38,True
3426,94220176,2.45,False
3427,3096677839,9.26,False
3428,1309612429115039744,41.72,False
3429,1611832232,1.62,False
3430,1157279680397029377,5.78,False
3431,33262571,20.76,False
3432,78348930,70.47,False
3433,112710907,7.72,False
3434,333107319,19.84,False
3435,217824512,46.25,False
3436,1025513244734181376,16.36,False
3437,299307944,3.69,False
3438,1244686753673490437,70.67,False
3439,1494707244,6.3,False
3440,21985751,2.57,False
3441,3438256816,5.48,False
3442,3318959595,10.08,False
3443,18442718,1.76,False
3444,1101524878375772160,66.63,False
3445,1318399634767826944,10.15,False
3446,23211045,2.94,False
3447,1318810217149272070,74.79,False
3448,1321829229386936320,41.26,False
3449,16569445,2.49,False
3450,29319395,8.24,False
3451,800652126,9.83,False
3452,745206799,15.68,False
3453,502101920,4.53,False
3454,130926746,10.13,False
3455,122373850,4.04,False
3456,1175211700242538497,5.54,False
3457,2342596601,17.8,False
3458,575360659,17.07,False
3459,1307832037156544512,5.38,False
3460,42798606,5.33,False
3461,969932690635022337,57.34,False
3462,709465260152000513,3.69,False
3463,97945951,8.01,False
3464,38387342,71.44,False
3465,1220826035136024576,6.0,False
3466,1255550976943063041,10.93,False
3467,1293752628501856256,1.72,False
3468,33961977,7.16,False
3469,1036287240383733760,6.32,False
3470,1311972059413540864,52.64,False
3471,1245355312120463361,17.71,False
3472,58360629,2.67,False
3473,1245421785287471107,96.92,False
3474,1323251686610214912,14.49,False
3475,914927933378236416,24.55,False
3476,4917478650,57.96,False
3477,2676716116,13.99,False
3478,3060917158,83.17,False
3479,196319714,26.97,False
3480,406276049,4.7,False
3481,1005593216966590464,7.0,False
3482,122729362,9.94,False
3483,918556143705837569,21.42,False
3484,1262342226,36.92,False
3485,1320867042782752770,6.57,False
3486,1314767344296550400,40.84,False
3487,978839984743636992,9.2,False
3488,59553418,13.05,False
3489,1215464293879009280,1.12,False
3490,324767878,10.1,False
3491,14644509,5.35,False
3492,3004083173,62.81,False
3493,1283141803408011264,69.64,False
3494,24786780,6.73,False
3495,1050933823704322048,22.63,False
3496,2980960292,23.04,False
3497,1277695818,20.29,False
3498,1182426890956464128,21.82,False
3499,1179942791566254081,9.31,False
3500,25200530,2.18,False
3501,1549463612,14.05,False
3502,18887201,34.8,False
3503,250729259,23.13,False
3504,811367821,46.0,False
3505,16261416,39.46,False
3506,997639824843722752,21.25,False
3507,1273756612994445315,63.23,False
3508,1311451225683095552,69.97,False
3509,2890551649,61.36,False
3510,2665006954,12.64,False
3511,484296387,17.36,False
3512,21546203,13.25,False
3513,1308576499289804802,2.61,False
3514,3400861672,56.29,False
3515,1281231424503164929,27.63,False
3516,1305327097108459521,28.34,False
3517,1318752515559665667,78.74,False
3518,2296706257,3.34,False
3519,1026954914,2.91,False
3520,1255977164379283456,51.03,False
3521,1168281614,16.52,False
3522,926578068,12.25,False
3523,1300537503041060864,40.07,False
3524,610980533,3.89,False
3525,1077039234580545536,31.73,False
3526,1261877161683824640,4.52,False
3527,1186027014333063168,2.77,False
3528,24169830,19.76,False
3529,1284961480866242566,4.57,False
3530,96224314,89.05,False
3531,379383555,9.8,False
3532,1286482329284771842,28.08,False
3533,20341782,3.04,False
3534,1229380107070050304,35.42,False
3535,426024397,1.96,False
3536,3000855568,12.58,False
3537,43878904,14.22,False
3538,50558628,13.88,False
3539,2297276797,13.42,False
3540,4384107383,35.1,False
3541,58702820,2.55,False
3542,1311065118529253377,4.46,False
3543,1098239435441811458,12.15,False
3544,285658202,1.72,False
3545,45245988,2.1,False
3546,1422670596,6.35,False
3547,62298860,23.29,False
3548,749074804582391808,13.69,False
3549,32262550,8.34,False
3550,198670181,34.06,False
3551,1039524968659394560,53.61,False
3552,1681541581,86.99,False
3553,1163248058852884480,46.91,False
3554,34750263,9.36,False
3555,2780758138,6.6,False
3556,984632317519060992,15.05,False
3557,1082352657883222016,8.84,False
3558,3295525348,87.2,False
3559,1152143511082303488,85.24,False
3560,788529435658035201,83.52,False
3561,1154525124122546176,7.02,False
3562,1291704814842318854,27.35,False
3563,185396306,18.45,False
3564,2867176392,32.58,False
3565,1320772276325879817,15.32,False
3566,2402357353,7.66,False
3567,758610941131055104,93.46,False
3568,2522555706,76.39,False
3569,948724734413418496,11.08,False
3570,973263354012848128,,
3571,1677253597,64.63,False
3572,1133128350,19.76,False
3573,1276563129040646145,7.28,False
3574,1144432271585398784,4.46,False
3575,701408020,7.26,False
3576,1232538584906899457,7.94,False
3577,1212494524666142720,16.39,False
3578,324033596,6.23,False
3579,1105559813642051584,7.04,False
3580,33638087,2.2,False
3581,1077568544139890689,35.48,False
3582,1144093434795483137,30.11,False
3583,51537642,4.77,False
3584,30417782,21.71,False
3585,1270410015074025483,25.2,False
3586,1626646135,29.1,False
3587,40723487,9.88,False
3588,1654593739,1.3,False
3589,21435658,2.75,True
3590,33117127,3.02,False
3591,805439355863138309,21.09,False
3592,1303649795756699650,63.2,False
3593,800076060511453184,30.09,False
3594,1239739439053602818,7.82,False
3595,810989712143810560,14.18,False
3596,25287236,5.84,False
3597,1077789533473857537,20.3,False
3598,792136929215152129,40.32,False
3599,103664819,4.33,False
3600,1294626250833764355,14.25,False
3601,2350304905,47.42,False
3602,1134510730022141952,7.04,False
3603,58947494,4.22,False
3604,900903689669496832,7.42,False
3605,1494835716,94.04,False
3606,3270545137,39.96,False
3607,2719954040,61.72,False
3608,2349574291,38.16,False
3609,949056270547419137,18.41,False
3610,600936439,18.67,False
3611,258244886,47.86,False
3612,1275347372,39.65,False
3613,38366272,10.46,False
3614,491939093,62.73,False
3615,1323262803583655936,40.29,False
3616,1196200557800755200,15.15,False
3617,1184479589315289088,4.64,False
3618,1096974963989454848,28.4,False
3619,4745981483,56.88,False
3620,2811644437,3.16,False
3621,818077748627435521,10.27,False
3622,363277933,5.37,False
3623,450573845,12.58,False
3624,444345439,15.0,False
3625,627571097,40.69,False
3626,1233494934939979778,89.77,False
3627,757668385,7.28,False
3628,2397496017,18.82,False
3629,221016172,58.13,False
3630,262427354,7.23,False
3631,28203410,7.83,False
3632,233788237,38.04,False
3633,2838406282,10.89,False
3634,1177326772754403329,5.73,False
3635,2316414043,5.4,False
3636,1288770866705301504,43.18,False
3637,528723025,15.91,False
3638,454834894,12.56,False
3639,2573515509,12.49,False
3640,53116100,4.65,False
3641,486289771,74.28,False
3642,123041474,67.03,False
3643,1310373850266427392,8.69,False
3644,806922531080802304,82.13,False
3645,776602504368889856,17.59,False
3646,281684774,3.63,False
3647,44940175,4.0,False
3648,147054606,2.2,False
3649,910431486033219586,21.55,False
3650,1194043184902524931,11.68,False
3651,1306995110509453313,38.88,False
3652,33718657,8.51,False
3653,88545999,1.05,False
3654,1273346909093138433,27.51,False
3655,794365769987592192,6.47,False
3656,1316434066288279554,51.28,False
3657,1151353759513153537,4.44,False
3658,1947973256,80.49,False
3659,1145427015610376192,48.21,False
3660,2217802738,12.0,False
3661,293276217,5.73,False
3662,3237174011,10.85,False
3663,42686342,44.33,False
3664,811733301799043072,6.03,False
3665,2969960378,8.72,False
3666,2416746925,7.13,False
3667,1284224289949048835,6.56,False
3668,546872514,24.05,False
3669,2445728719,2.06,False
3670,1602206142,12.85,False
3671,579995287,40.03,False
3672,15473538,7.33,False
3673,356001558,24.35,False
3674,2153929366,7.91,False
3675,1269666360969265152,28.99,False
3676,1300108818286665729,11.74,False
3677,813913795848507392,12.11,False
3678,79284729,55.78,False
3679,1052555857643405313,3.3,False
3680,1002603950342836226,11.83,False
3681,709599579637997568,9.99,False
3682,411170651,7.88,False
3683,1216485436929052675,58.01,False
3684,1305537236260343808,77.35,False
3685,120904357,17.17,False
3686,1263984867878014976,22.07,False
3687,310921883,24.2,False
3688,20096440,36.61,False
3689,1131328463397371907,23.52,False
3690,1121259704720560128,8.47,False
3691,24997988,24.85,False
3692,98692036,6.56,False
3693,1260772427484839937,55.61,False
3694,1303034325965910016,13.29,False
3695,145459615,76.24,True
3696,1174974514267996161,41.92,False
3697,1298451780188045312,29.93,False
3698,1244521408358744064,39.54,False
3699,938850153372536832,24.93,False
3700,3165245613,13.62,False
3701,774685741070815232,24.68,False
3702,1298324521288704000,27.58,False
3703,1036433246173585408,18.09,False
3704,123400510,1.86,False
3705,17248326,8.75,False
3706,1109531785380220928,2.1,False
3707,805287888,95.33,False
3708,779955596468432899,6.59,False
3709,728389361478213632,28.5,False
3710,1016437110381862912,7.78,False
3711,177119897,29.97,False
3712,1321651019395276800,20.26,False
3713,1311005774286598144,14.87,False
3714,1150205642923282432,19.87,False
3715,482541757,7.09,False
3716,779769167067000832,12.63,False
3717,65412393,7.73,False
3718,1025108720940974080,8.21,False
3719,966790753174171648,1.37,False
3720,434589494,21.3,False
3721,1322666942222766080,76.2,False
3722,1226696725,13.34,False
3723,1271579563,24.13,False
3724,2477298596,25.8,False
3725,2828470096,74.59,True
3726,822209822934396929,3.77,False
3727,121783271,1.66,False
3728,1272160869653319685,56.0,False
3729,45479664,93.62,False
3730,108784653,3.22,False
3731,1141063716,5.12,False
3732,3013830860,13.41,False
3733,343464115,36.44,False
3734,2147583722,14.89,False
3735,1279816986848002048,41.42,False
3736,894379046989123588,89.7,False
3737,107012365,7.25,False
3738,1319493386395672576,85.65,False
3739,114093402,37.09,False
3740,1398075950,40.7,False
3741,2779965994,8.38,False
3742,80839392,6.74,False
3743,776869028036042752,5.81,False
3744,1250858062396751885,20.4,False
3745,2920414323,2.43,False
3746,1216529253342285824,13.35,False
3747,228187254,9.5,False
3748,19046286,3.59,False
3749,907198734,58.67,False
3750,1280646796373405696,62.04,False
3751,555414571,62.95,False
3752,936042759567294464,34.05,False
3753,986686275687153664,7.46,False
3754,1240512662,4.61,False
3755,1061484867622453259,34.31,False
3756,787765489711931392,74.67,False
3757,1222547327757492224,3.0,False
3758,187351502,66.34,False
3759,1102673510,11.2,False
3760,3040039461,2.7,False
3761,1214746901398085633,48.74,False
3762,2958700700,8.84,False
3763,347023137,7.34,False
3764,33009046,39.13,False
3765,134283418,3.55,False
3766,919886130157416448,73.05,False
3767,258314710,7.76,False
3768,99620374,8.2,False
3769,771094022718795776,18.67,False
3770,1004045330780860416,4.28,False
3771,1317218689285062661,68.07,False
3772,1207086244276195333,54.8,False
3773,1218374570505314304,79.02,False
3774,713839291210792960,18.39,True
3775,1389362300,20.44,False
3776,544816882,31.28,False
3777,1279053831930875910,30.81,False
3778,1133853630564655104,3.3,False
3779,172726496,81.83,False
3780,1650852470,20.7,False
3781,2952996007,83.87,False
3782,397407125,5.77,False
3783,1062477278398107649,5.72,False
3784,750349976153133056,4.67,False
3785,1237986230291185666,11.87,False
3786,45603866,6.5,False
3787,1185240239389982720,18.99,False
3788,1159851900071817216,17.84,False
3789,1410065870,98.45,False
3790,1142888373310431232,15.54,False
3791,1242734809408925697,20.16,False
3792,799937036241096705,61.37,False
3793,1059892223217729537,43.06,False
3794,1078347082220486656,13.08,False
3795,1049369972,19.42,False
3796,709414250226307072,37.84,False
3797,1240089807650349056,64.78,False
3798,1274498627067506688,14.67,False
3799,1317209012392386572,16.76,False
3800,32945410,4.36,False
3801,805270885280206848,98.4,False
3802,140980153,1.82,False
3803,161491423,48.23,False
3804,1280605379387428864,36.74,False
3805,1064030900327985153,5.84,False
3806,589775043,55.15,False
3807,1283569233117544449,0.6,False
3808,313307103,0.65,True
3809,2932951137,4.01,False
3810,1181760966150836224,1.59,False
3811,398027257,59.43,False
3812,1148671078673387528,13.35,False
3813,1279106407,4.92,False
3814,2978340515,0.23,True
3815,993164300998119424,8.4,False
3816,1267959890850582530,23.19,False
3817,1134915400829825024,68.99,False
3818,26280408,3.85,False
3819,1267209177140625408,1.53,False
3820,536849844,2.78,False
3821,1131715297,75.9,False
3822,251300295,2.17,False
3823,829697784789991424,13.24,False
3824,891091376686878720,81.98,False
3825,274858539,6.2,False
3826,954340029500985344,28.68,False
3827,164502224,0.52,False
3828,248926479,2.7,False
3829,1152653503,7.54,False
3830,3306305667,4.25,False
3831,243386120,7.42,False
3832,23516388,3.06,False
3833,1239497954463027200,15.28,False
3834,1291566205325647873,23.2,False
3835,1064665598,27.61,False
3836,52801246,6.34,False
3837,1278732109864144898,2.84,False
3838,1275598719799504904,91.62,False
3839,838799715185520640,52.93,False
3840,38576210,11.5,False
3841,838529168107261952,6.52,False
3842,285881225,3.67,False
3843,1127190422860836865,3.72,False
3844,8459662,8.24,False
3845,1112880973782421510,1.83,False
3846,1206713831361273858,15.07,False
3847,729413932897677312,3.22,False
3848,1272723491909963781,9.05,False
3849,1049050632198475776,6.03,False
3850,179258468,11.2,False
3851,469855393,3.78,False
3852,1110361473346404354,53.63,False
3853,1122387218990018560,25.44,False
3854,250940553,50.57,False
3855,921183455047798785,32.9,False
3856,1598760223,89.08,False
3857,24590535,8.41,False
3858,230453869,16.13,False
3859,273136807,36.31,False
3860,2930137910,35.3,False
3861,867365791,31.9,False
3862,507650353,52.76,False
3863,420414672,3.85,False
3864,1694046098,63.55,False
3865,933611239,7.14,False
3866,75450567,8.43,False
3867,1270887535905050624,7.8,False
3868,360888892,4.14,False
3869,157578221,42.39,False
3870,484100085,11.49,False
3871,795010354799636480,11.99,False
3872,709373688,8.7,False
3873,1182553557406486528,52.78,False
3874,1107725463953256454,12.15,False
3875,152900581,4.61,False
3876,1178752741340012545,19.57,False
3877,939367757098909702,6.0,False
3878,1321657361598156800,3.84,False
3879,629156926,24.57,False
3880,1316883623954518024,82.14,False
3881,1052206854200324097,23.62,False
3882,1287028873733890051,40.78,False
3883,1021764695085203456,3.33,False
3884,225958057,2.29,False
3885,1599085987,56.91,False
3886,75683228,1.36,False
3887,289042386,8.07,False
3888,722976374764527616,84.79,False
3889,913384063,9.56,False
3890,28908312,4.17,False
3891,751052880,53.43,False
3892,1723862714,3.95,False
3893,899647959486406656,13.78,False
3894,1188257001333092353,2.33,False
3895,2429399431,49.85,False
3896,233657713,2.04,False
3897,141938077,68.5,False
3898,853699429,8.24,False
3899,923256849461399552,6.28,False
3900,338040885,6.35,False
3901,1279063824016871424,2.29,False
3902,126136711,2.5,False
3903,1492032038,7.64,False
3904,55093843,33.95,False
3905,17348209,5.94,False
3906,726523094702149632,14.39,False
3907,1723358166,48.69,False
3908,982740968779796482,16.1,False
3909,1242142337444261894,62.27,False
3910,11164402,3.92,False
3911,16511661,14.91,False
3912,1322203826779283456,18.51,False
3913,1155679440493514752,59.5,False
3914,789450572697001984,61.72,False
3915,2792679654,5.52,False
3916,467386939,85.15,False
3917,1220862447927558146,18.57,False
3918,897173262,40.62,False
3919,889078033407033344,71.81,False
3920,99793549,4.59,False
3921,16335148,4.31,False
3922,1229799824767115264,5.35,False
3923,732383057072652289,6.93,False
3924,750561984635084800,4.94,False
3925,718358442315030528,21.54,False
3926,150750813,3.19,False
3927,1061478791216693248,29.75,False
3928,751113497031938052,78.64,False
3929,18842832,14.67,False
3930,2550707826,7.18,False
3931,28335862,12.22,False
3932,2825385169,1.74,False
3933,374052497,2.53,False
3934,2831481938,5.09,False
3935,366887043,35.25,False
3936,1301907462245711874,18.96,False
3937,1222205373916033025,2.82,False
3938,1319719893760004096,92.9,False
3939,1924096759,20.84,False
3940,176042454,23.84,False
3941,1173652706541486080,6.09,False
3942,76855251,2.14,False
3943,1181215365495263233,96.31,False
3944,755992578,72.13,False
3945,178512025,8.8,False
3946,259485474,3.71,False
3947,1649395076,27.23,False
3948,1210668937832210432,13.2,False
3949,29645279,30.54,False
3950,1322791600519553025,94.45,False
3951,881934605699493889,7.86,False
3952,88825867,10.94,False
3953,1042747100369494017,64.48,False
3954,1171474695981600768,26.74,False
3955,1109803984188047360,43.32,False
3956,824295488220344320,19.54,False
3957,45748100,18.31,False
3958,3239202999,3.64,False
3959,598684970,13.65,False
3960,110264680,4.01,False
3961,1469423713,9.85,False
3962,390157286,20.76,False
3963,898885850678689793,29.47,False
3964,265585751,18.37,False
3965,50156040,5.65,False
3966,4706355493,36.73,False
3967,1269070500082450437,25.73,False
3968,1200158643813003264,47.53,False
3969,1321785138750070784,21.47,False
3970,227813557,3.93,False
3971,489247802,17.32,False
3972,1195197351931138053,9.42,False
3973,2225678221,37.1,False
3974,1317930408999309312,63.97,False
3975,1314562741672177664,28.35,False
3976,997713591116578816,40.7,False
3977,1216683235,5.26,False
3978,1299151998810546178,12.5,False
3979,855501017936531457,55.21,False
3980,1064479474895503360,16.68,False
3981,895710711581638656,40.55,False
3982,240259234,31.53,False
3983,2218000892,21.53,False
3984,1315375738325884928,87.47,False
3985,1305495178829070336,4.27,False
3986,494564843,1.91,False
3987,2747946846,8.71,False
3988,2830091197,36.33,False
3989,1205922264019025921,2.86,False
3990,2193771743,3.1,False
3991,300196010,50.87,False
3992,842612424,30.94,False
3993,18142267,47.4,False
3994,802346760777637888,47.17,False
3995,1163618839,3.14,True
3996,475347438,50.23,False
3997,18906662,38.73,True
3998,1243234386054651904,11.75,False
3999,206344440,2.34,False
4000,1567360117,24.01,False
4001,219080969,23.95,False
4002,1090077567804043264,3.47,False
4003,440914033,45.88,False
4004,1052903507261607936,13.19,False
4005,2539035872,15.77,False
4006,37497782,2.29,False
4007,824810615227101184,27.83,False
4008,3455461694,4.85,False
4009,1288174822258860037,77.76,False
4010,720233296534355968,74.62,False
4011,171560236,13.35,False
4012,211751016,1.13,False
4013,1301497548990017536,44.38,False
4014,69052935,4.64,False
4015,1045660442998145024,16.71,False
4016,140256738,20.34,False
4017,447106148,23.36,False
4018,1092120433476792321,94.98,False
4019,1232910981828878339,7.49,False
4020,1292636241037410306,24.86,False
4021,2994310996,21.4,False
4022,47455032,13.65,False
4023,1322243666677764096,2.86,False
4024,30361263,0.44,False
4025,473125149,75.61,False
4026,1112638936315297792,6.48,False
4027,1102916958,6.55,False
4028,1268313139961040896,82.07,False
4029,1242101571514765315,15.26,False
4030,109785233,11.69,False
4031,243948225,4.41,False
4032,1287762901256876032,1.79,False
4033,212329199,2.98,False
4034,1301183015226310658,90.2,False
4035,876990759588683776,24.96,False
4036,1226282508729253888,1.69,False
4037,121643539,33.5,False
4038,1234177053639020548,15.23,False
4039,1059111866977312768,13.31,False
4040,15700997,5.03,False
4041,247136504,2.81,False
4042,1217570751038943233,10.22,False
4043,2328751695,14.27,False
4044,1319414226629382146,13.88,False
4045,3007081617,4.32,False
4046,1275463873,95.25,False
4047,2401083853,31.28,False
4048,827224720739336192,31.01,False
4049,48978765,4.63,False
4050,42199567,3.63,False
4051,2186739492,3.02,False
4052,864549655639719939,79.0,False
4053,357788249,18.58,False
4054,97280203,3.87,False
4055,2858223303,19.33,False
4056,2855461877,25.11,False
4057,1140715981276213248,21.04,False
4058,1002356914313887745,88.03,False
4059,1316561681124913152,81.62,False
4060,951598155161899015,24.72,False
4061,1109463805145350144,16.53,False
4062,1252429842932543488,3.87,False
4063,1308888478063538176,12.19,False
4064,39477392,5.07,False
4065,3295213766,63.03,False
4066,259708885,10.11,False
4067,1300101436940800005,35.26,False
4068,2451489116,5.31,False
4069,3901240181,38.77,False
4070,196187327,63.87,False
4071,1227341461890490370,1.97,False
4072,902296868742422528,30.08,False
4073,919959979,29.25,False
4074,164908231,89.86,False
4075,251954614,47.62,False
4076,1888217911,21.68,False
4077,734110774180909057,10.7,False
4078,1085525322810970112,19.02,False
4079,1273320888390365184,38.25,False
4080,2918823860,3.31,False
4081,920159544717860865,18.0,False
4082,1312531135327547392,0.42,False
4083,494305936,24.15,False
4084,16358225,9.02,False
4085,779582540,12.83,False
4086,33906192,8.12,False
4087,1125408484097269771,34.35,False
4088,42310136,25.67,False
4089,960931000124624896,13.01,False
4090,3049409848,63.4,False
4091,992930163250814976,3.62,False
4092,1106689783126847488,27.33,False
4093,1255143133580365825,10.68,False
4094,1164973924066762752,13.33,False
4095,936053506552709120,4.47,False
4096,1255645461811257350,3.13,False
4097,77743984,22.14,False
4098,275274691,67.33,False
4099,67494190,3.02,False
4100,705598476,15.19,False
4101,895384429534642177,3.59,False
4102,154022990,9.25,False
4103,928741596,85.09,False
4104,1254785280063582210,9.64,False
4105,30697593,6.84,False
4106,1019825017,17.38,False
4107,3406306222,66.05,False
4108,379396048,40.68,False
4109,29703572,13.5,False
4110,1321530214007119879,65.16,False
4111,21423515,9.25,False
4112,861729103422140416,38.54,False
4113,780185581489913856,28.77,False
4114,705062545,43.12,False
4115,1253853319048593410,11.35,False
4116,55343543,6.94,False
4117,3703552394,43.95,False
4118,4771273705,16.47,False
4119,6325502,33.79,False
4120,173621550,49.29,False
4121,2747271055,34.05,False
4122,835802510938017792,19.82,False
4123,14457457,6.85,False
4124,1020440179,9.53,False
4125,553691416,19.73,False
4126,19926982,27.1,False
4127,957301193931411457,25.35,False
4128,1979446374,5.97,False
4129,710808973134467072,13.92,False
4130,803305336077623296,57.28,False
4131,4075396512,8.99,False
4132,1226525377595662342,98.51,False
4133,1086292919231938560,21.9,False
4134,15009171,16.88,False
4135,1307080612189270016,78.18,False
4136,1180911989213802497,24.11,False
4137,958054303519952898,42.25,False
4138,1077743124095610880,75.32,False
4139,2803344505,35.08,False
4140,1267143583578103808,82.94,False
4141,1188893943322169344,2.36,False
4142,1301689344349085697,31.37,False
4143,859571132080541696,18.95,False
4144,20394822,5.44,False
4145,922851359594033152,89.12,False
4146,2738784111,15.65,False
4147,2220630799,41.35,False
4148,1221090942104604675,70.68,False
4149,1308875944606814208,92.02,False
4150,3194802600,63.91,False
4151,841173595,6.93,False
4152,1277966717608591361,33.59,False
4153,47987099,3.18,False
4154,6532982,5.98,False
4155,21762858,3.22,False
4156,164304103,34.74,False
4157,379981198,18.07,False
4158,4567901,1.15,False
4159,975399795366989824,12.63,False
4160,21203585,3.28,False
4161,1162510725828501504,11.96,False
4162,1321094472487194624,23.04,False
4163,1266859397084516353,10.33,False
4164,1062432762223910913,33.32,False
4165,1223393462239879169,37.6,False
4166,1296301823511244802,12.52,False
4167,1281440918290206720,42.98,False
4168,34500045,7.44,False
4169,1201952235162423297,17.17,False
4170,805793599698903040,28.79,False
4171,292391727,38.04,False
4172,18201225,31.27,False
4173,1114651056,6.18,False
4174,1004909777409986561,5.26,False
4175,134877005,22.38,False
4176,256248462,14.61,False
4177,219055511,5.46,False
4178,1121639792276459520,8.87,False
4179,326654238,6.83,False
4180,1250788901645680640,84.53,False
4181,1021270826,15.18,False
4182,36449179,16.02,False
4183,1178849055587360768,10.74,False
4184,21428733,1.18,False
4185,1218532148703113216,22.78,False
